rung,path,arm,rerank_weight,question_id,repeat,warmup,ok,ms
rung-00100,ask,on,1.0,g057,0,1,1,88.991
rung-00100,ask,off,0.0,g057,1,1,1,66.548
rung-00100,ask,on,1.0,g057,1,1,1,87.765
rung-00100,ask,off,0.0,g057,2,1,1,75.608
rung-00100,ask,on,1.0,g057,2,1,1,97.256
rung-00100,ask,off,0.0,g057,3,0,1,73.414
rung-00100,ask,on,1.0,g057,3,0,1,89.064
rung-00100,ask,off,0.0,g057,4,0,1,66.965
rung-00100,ask,on,1.0,g057,4,0,1,89.689
rung-00100,ask,off,0.0,g057,5,0,1,66.015
rung-00100,ask,on,1.0,g057,5,0,1,91.996
rung-00100,ask,off,0.0,g057,6,0,1,68.336
rung-00100,ask,on,1.0,g057,6,0,1,91.897
rung-00100,ask,off,0.0,g057,7,0,1,67.567
rung-00100,ask,on,1.0,g057,7,0,1,88.045
rung-00100,ask,off,0.0,g057,8,0,1,67.667
rung-00100,ask,on,1.0,g057,8,0,1,91.310
rung-00100,ask,off,0.0,g057,9,0,1,66.399
rung-00100,ask,on,1.0,g057,9,0,1,88.334
rung-00100,ask,off,0.0,g058,0,1,1,68.674
rung-00100,ask,on,1.0,g058,0,1,1,89.367
rung-00100,ask,off,0.0,g058,1,1,1,66.738
rung-00100,ask,on,1.0,g058,1,1,1,86.375
rung-00100,ask,off,0.0,g058,2,1,1,67.002
rung-00100,ask,on,1.0,g058,2,1,1,89.981
rung-00100,ask,off,0.0,g058,3,0,1,68.078
rung-00100,ask,on,1.0,g058,3,0,1,86.252
rung-00100,ask,off,0.0,g058,4,0,1,67.156
rung-00100,ask,on,1.0,g058,4,0,1,89.871
rung-00100,ask,off,0.0,g058,5,0,1,67.515
rung-00100,ask,on,1.0,g058,5,0,1,86.959
rung-00100,ask,off,0.0,g058,6,0,1,68.658
rung-00100,ask,on,1.0,g058,6,0,1,89.400
rung-00100,ask,off,0.0,g058,7,0,1,66.351
rung-00100,ask,on,1.0,g058,7,0,1,87.302
rung-00100,ask,off,0.0,g058,8,0,1,67.269
rung-00100,ask,on,1.0,g058,8,0,1,88.390
rung-00100,ask,off,0.0,g058,9,0,1,69.423
rung-00100,ask,on,1.0,g058,9,0,1,85.486
rung-00100,ask,off,0.0,g059,0,1,1,65.352
rung-00100,ask,on,1.0,g059,0,1,1,88.893
rung-00100,ask,off,0.0,g059,1,1,1,66.458
rung-00100,ask,on,1.0,g059,1,1,1,84.965
rung-00100,ask,off,0.0,g059,2,1,1,65.300
rung-00100,ask,on,1.0,g059,2,1,1,87.561
rung-00100,ask,off,0.0,g059,3,0,1,66.508
rung-00100,ask,on,1.0,g059,3,0,1,84.041
rung-00100,ask,off,0.0,g059,4,0,1,66.384
rung-00100,ask,on,1.0,g059,4,0,1,86.154
rung-00100,ask,off,0.0,g059,5,0,1,63.988
rung-00100,ask,on,1.0,g059,5,0,1,85.133
rung-00100,ask,off,0.0,g059,6,0,1,69.027
rung-00100,ask,on,1.0,g059,6,0,1,86.281
rung-00100,ask,off,0.0,g059,7,0,1,65.181
rung-00100,ask,on,1.0,g059,7,0,1,85.406
rung-00100,ask,off,0.0,g059,8,0,1,68.410
rung-00100,ask,on,1.0,g059,8,0,1,85.045
rung-00100,ask,off,0.0,g059,9,0,1,67.114
rung-00100,ask,on,1.0,g059,9,0,1,84.879
rung-00100,ask,off,0.0,g060,0,1,1,69.032
rung-00100,ask,on,1.0,g060,0,1,1,87.692
rung-00100,ask,off,0.0,g060,1,1,1,67.725
rung-00100,ask,on,1.0,g060,1,1,1,87.033
rung-00100,ask,off,0.0,g060,2,1,1,70.973
rung-00100,ask,on,1.0,g060,2,1,1,87.076
rung-00100,ask,off,0.0,g060,3,0,1,66.775
rung-00100,ask,on,1.0,g060,3,0,1,88.162
rung-00100,ask,off,0.0,g060,4,0,1,68.805
rung-00100,ask,on,1.0,g060,4,0,1,86.913
rung-00100,ask,off,0.0,g060,5,0,1,68.019
rung-00100,ask,on,1.0,g060,5,0,1,89.561
rung-00100,ask,off,0.0,g060,6,0,1,67.288
rung-00100,ask,on,1.0,g060,6,0,1,88.486
rung-00100,ask,off,0.0,g060,7,0,1,66.132
rung-00100,ask,on,1.0,g060,7,0,1,89.291
rung-00100,ask,off,0.0,g060,8,0,1,66.958
rung-00100,ask,on,1.0,g060,8,0,1,87.918
rung-00100,ask,off,0.0,g060,9,0,1,66.963
rung-00100,ask,on,1.0,g060,9,0,1,89.149
rung-00100,ask,off,0.0,g061,0,1,1,63.233
rung-00100,ask,on,1.0,g061,0,1,1,81.666
rung-00100,ask,off,0.0,g061,1,1,1,64.223
rung-00100,ask,on,1.0,g061,1,1,1,89.252
rung-00100,ask,off,0.0,g061,2,1,1,65.597
rung-00100,ask,on,1.0,g061,2,1,1,80.899
rung-00100,ask,off,0.0,g061,3,0,1,65.305
rung-00100,ask,on,1.0,g061,3,0,1,83.806
rung-00100,ask,off,0.0,g061,4,0,1,66.069
rung-00100,ask,on,1.0,g061,4,0,1,80.463
rung-00100,ask,off,0.0,g061,5,0,1,64.194
rung-00100,ask,on,1.0,g061,5,0,1,78.054
rung-00100,ask,off,0.0,g061,6,0,1,64.426
rung-00100,ask,on,1.0,g061,6,0,1,81.733
rung-00100,ask,off,0.0,g061,7,0,1,65.680
rung-00100,ask,on,1.0,g061,7,0,1,84.976
rung-00100,ask,off,0.0,g061,8,0,1,66.378
rung-00100,ask,on,1.0,g061,8,0,1,82.072
rung-00100,ask,off,0.0,g061,9,0,1,64.517
rung-00100,ask,on,1.0,g061,9,0,1,81.987
rung-00100,ask,off,0.0,g062,0,1,1,67.387
rung-00100,ask,on,1.0,g062,0,1,1,89.422
rung-00100,ask,off,0.0,g062,1,1,1,66.493
rung-00100,ask,on,1.0,g062,1,1,1,92.041
rung-00100,ask,off,0.0,g062,2,1,1,66.711
rung-00100,ask,on,1.0,g062,2,1,1,90.316
rung-00100,ask,off,0.0,g062,3,0,1,69.747
rung-00100,ask,on,1.0,g062,3,0,1,91.654
rung-00100,ask,off,0.0,g062,4,0,1,68.081
rung-00100,ask,on,1.0,g062,4,0,1,90.581
rung-00100,ask,off,0.0,g062,5,0,1,69.196
rung-00100,ask,on,1.0,g062,5,0,1,91.175
rung-00100,ask,off,0.0,g062,6,0,1,66.788
rung-00100,ask,on,1.0,g062,6,0,1,91.015
rung-00100,ask,off,0.0,g062,7,0,1,70.184
rung-00100,ask,on,1.0,g062,7,0,1,114.227
rung-00100,ask,off,0.0,g062,8,0,1,66.661
rung-00100,ask,on,1.0,g062,8,0,1,87.488
rung-00100,ask,off,0.0,g062,9,0,1,66.748
rung-00100,ask,on,1.0,g062,9,0,1,87.173
rung-00100,ask,off,0.0,g063,0,1,1,66.682
rung-00100,ask,on,1.0,g063,0,1,1,86.542
rung-00100,ask,off,0.0,g063,1,1,1,65.721
rung-00100,ask,on,1.0,g063,1,1,1,87.000
rung-00100,ask,off,0.0,g063,2,1,1,67.303
rung-00100,ask,on,1.0,g063,2,1,1,86.867
rung-00100,ask,off,0.0,g063,3,0,1,65.137
rung-00100,ask,on,1.0,g063,3,0,1,87.056
rung-00100,ask,off,0.0,g063,4,0,1,64.970
rung-00100,ask,on,1.0,g063,4,0,1,86.759
rung-00100,ask,off,0.0,g063,5,0,1,64.688
rung-00100,ask,on,1.0,g063,5,0,1,86.388
rung-00100,ask,off,0.0,g063,6,0,1,66.201
rung-00100,ask,on,1.0,g063,6,0,1,85.122
rung-00100,ask,off,0.0,g063,7,0,1,64.843
rung-00100,ask,on,1.0,g063,7,0,1,87.235
rung-00100,ask,off,0.0,g063,8,0,1,66.704
rung-00100,ask,on,1.0,g063,8,0,1,84.809
rung-00100,ask,off,0.0,g063,9,0,1,64.478
rung-00100,ask,on,1.0,g063,9,0,1,86.646
rung-00100,ask,off,0.0,g064,0,1,1,65.816
rung-00100,ask,on,1.0,g064,0,1,1,78.809
rung-00100,ask,off,0.0,g064,1,1,1,64.638
rung-00100,ask,on,1.0,g064,1,1,1,80.456
rung-00100,ask,off,0.0,g064,2,1,1,65.167
rung-00100,ask,on,1.0,g064,2,1,1,80.138
rung-00100,ask,off,0.0,g064,3,0,1,64.533
rung-00100,ask,on,1.0,g064,3,0,1,82.023
rung-00100,ask,off,0.0,g064,4,0,1,68.461
rung-00100,ask,on,1.0,g064,4,0,1,82.990
rung-00100,ask,off,0.0,g064,5,0,1,66.917
rung-00100,ask,on,1.0,g064,5,0,1,78.694
rung-00100,ask,off,0.0,g064,6,0,1,64.644
rung-00100,ask,on,1.0,g064,6,0,1,84.572
rung-00100,ask,off,0.0,g064,7,0,1,67.502
rung-00100,ask,on,1.0,g064,7,0,1,80.502
rung-00100,ask,off,0.0,g064,8,0,1,64.390
rung-00100,ask,on,1.0,g064,8,0,1,78.529
rung-00100,ask,off,0.0,g064,9,0,1,65.792
rung-00100,ask,on,1.0,g064,9,0,1,79.926
rung-00100,ask,off,0.0,g065,0,1,1,64.824
rung-00100,ask,on,1.0,g065,0,1,1,88.014
rung-00100,ask,off,0.0,g065,1,1,1,66.776
rung-00100,ask,on,1.0,g065,1,1,1,86.209
rung-00100,ask,off,0.0,g065,2,1,1,65.237
rung-00100,ask,on,1.0,g065,2,1,1,88.063
rung-00100,ask,off,0.0,g065,3,0,1,66.444
rung-00100,ask,on,1.0,g065,3,0,1,86.162
rung-00100,ask,off,0.0,g065,4,0,1,64.772
rung-00100,ask,on,1.0,g065,4,0,1,87.665
rung-00100,ask,off,0.0,g065,5,0,1,66.620
rung-00100,ask,on,1.0,g065,5,0,1,86.283
rung-00100,ask,off,0.0,g065,6,0,1,66.607
rung-00100,ask,on,1.0,g065,6,0,1,86.296
rung-00100,ask,off,0.0,g065,7,0,1,66.644
rung-00100,ask,on,1.0,g065,7,0,1,87.313
rung-00100,ask,off,0.0,g065,8,0,1,66.677
rung-00100,ask,on,1.0,g065,8,0,1,88.368
rung-00100,ask,off,0.0,g065,9,0,1,65.219
rung-00100,ask,on,1.0,g065,9,0,1,87.867
rung-00100,ask,off,0.0,g066,0,1,1,64.796
rung-00100,ask,on,1.0,g066,0,1,1,83.992
rung-00100,ask,off,0.0,g066,1,1,1,66.221
rung-00100,ask,on,1.0,g066,1,1,1,85.977
rung-00100,ask,off,0.0,g066,2,1,1,64.621
rung-00100,ask,on,1.0,g066,2,1,1,85.206
rung-00100,ask,off,0.0,g066,3,0,1,64.973
rung-00100,ask,on,1.0,g066,3,0,1,84.259
rung-00100,ask,off,0.0,g066,4,0,1,67.102
rung-00100,ask,on,1.0,g066,4,0,1,83.042
rung-00100,ask,off,0.0,g066,5,0,1,66.755
rung-00100,ask,on,1.0,g066,5,0,1,83.836
rung-00100,ask,off,0.0,g066,6,0,1,66.179
rung-00100,ask,on,1.0,g066,6,0,1,86.354
rung-00100,ask,off,0.0,g066,7,0,1,64.544
rung-00100,ask,on,1.0,g066,7,0,1,85.086
rung-00100,ask,off,0.0,g066,8,0,1,64.673
rung-00100,ask,on,1.0,g066,8,0,1,83.360
rung-00100,ask,off,0.0,g066,9,0,1,66.534
rung-00100,ask,on,1.0,g066,9,0,1,85.013
rung-00100,ask,off,0.0,g067,0,1,1,64.139
rung-00100,ask,on,1.0,g067,0,1,1,80.455
rung-00100,ask,off,0.0,g067,1,1,1,65.911
rung-00100,ask,on,1.0,g067,1,1,1,80.996
rung-00100,ask,off,0.0,g067,2,1,1,64.340
rung-00100,ask,on,1.0,g067,2,1,1,82.363
rung-00100,ask,off,0.0,g067,3,0,1,65.536
rung-00100,ask,on,1.0,g067,3,0,1,82.391
rung-00100,ask,off,0.0,g067,4,0,1,65.037
rung-00100,ask,on,1.0,g067,4,0,1,81.260
rung-00100,ask,off,0.0,g067,5,0,1,63.892
rung-00100,ask,on,1.0,g067,5,0,1,81.076
rung-00100,ask,off,0.0,g067,6,0,1,65.559
rung-00100,ask,on,1.0,g067,6,0,1,81.946
rung-00100,ask,off,0.0,g067,7,0,1,63.964
rung-00100,ask,on,1.0,g067,7,0,1,82.051
rung-00100,ask,off,0.0,g067,8,0,1,65.020
rung-00100,ask,on,1.0,g067,8,0,1,84.862
rung-00100,ask,off,0.0,g067,9,0,1,71.046
rung-00100,ask,on,1.0,g067,9,0,1,85.740
rung-00100,ask,off,0.0,g068,0,1,1,64.983
rung-00100,ask,on,1.0,g068,0,1,1,85.723
rung-00100,ask,off,0.0,g068,1,1,1,64.574
rung-00100,ask,on,1.0,g068,1,1,1,84.235
rung-00100,ask,off,0.0,g068,2,1,1,66.293
rung-00100,ask,on,1.0,g068,2,1,1,86.073
rung-00100,ask,off,0.0,g068,3,0,1,64.721
rung-00100,ask,on,1.0,g068,3,0,1,84.262
rung-00100,ask,off,0.0,g068,4,0,1,65.953
rung-00100,ask,on,1.0,g068,4,0,1,86.251
rung-00100,ask,off,0.0,g068,5,0,1,64.896
rung-00100,ask,on,1.0,g068,5,0,1,84.666
rung-00100,ask,off,0.0,g068,6,0,1,64.985
rung-00100,ask,on,1.0,g068,6,0,1,85.811
rung-00100,ask,off,0.0,g068,7,0,1,66.055
rung-00100,ask,on,1.0,g068,7,0,1,84.467
rung-00100,ask,off,0.0,g068,8,0,1,65.455
rung-00100,ask,on,1.0,g068,8,0,1,85.851
rung-00100,ask,off,0.0,g068,9,0,1,66.601
rung-00100,ask,on,1.0,g068,9,0,1,85.952
rung-00100,ask,off,0.0,g069,0,1,1,66.269
rung-00100,ask,on,1.0,g069,0,1,1,86.896
rung-00100,ask,off,0.0,g069,1,1,1,65.461
rung-00100,ask,on,1.0,g069,1,1,1,86.848
rung-00100,ask,off,0.0,g069,2,1,1,66.804
rung-00100,ask,on,1.0,g069,2,1,1,86.302
rung-00100,ask,off,0.0,g069,3,0,1,66.233
rung-00100,ask,on,1.0,g069,3,0,1,87.772
rung-00100,ask,off,0.0,g069,4,0,1,64.779
rung-00100,ask,on,1.0,g069,4,0,1,87.242
rung-00100,ask,off,0.0,g069,5,0,1,65.767
rung-00100,ask,on,1.0,g069,5,0,1,87.980
rung-00100,ask,off,0.0,g069,6,0,1,64.915
rung-00100,ask,on,1.0,g069,6,0,1,87.260
rung-00100,ask,off,0.0,g069,7,0,1,66.279
rung-00100,ask,on,1.0,g069,7,0,1,87.932
rung-00100,ask,off,0.0,g069,8,0,1,66.480
rung-00100,ask,on,1.0,g069,8,0,1,88.562
rung-00100,ask,off,0.0,g069,9,0,1,65.975
rung-00100,ask,on,1.0,g069,9,0,1,86.370
rung-00100,ask,off,0.0,g070,0,1,1,66.282
rung-00100,ask,on,1.0,g070,0,1,1,80.409
rung-00100,ask,off,0.0,g070,1,1,1,66.066
rung-00100,ask,on,1.0,g070,1,1,1,80.226
rung-00100,ask,off,0.0,g070,2,1,1,64.525
rung-00100,ask,on,1.0,g070,2,1,1,82.434
rung-00100,ask,off,0.0,g070,3,0,1,66.093
rung-00100,ask,on,1.0,g070,3,0,1,81.010
rung-00100,ask,off,0.0,g070,4,0,1,66.886
rung-00100,ask,on,1.0,g070,4,0,1,80.959
rung-00100,ask,off,0.0,g070,5,0,1,66.209
rung-00100,ask,on,1.0,g070,5,0,1,80.583
rung-00100,ask,off,0.0,g070,6,0,1,123.151
rung-00100,ask,on,1.0,g070,6,0,1,80.882
rung-00100,ask,off,0.0,g070,7,0,1,65.837
rung-00100,ask,on,1.0,g070,7,0,1,82.688
rung-00100,ask,off,0.0,g070,8,0,1,65.231
rung-00100,ask,on,1.0,g070,8,0,1,82.403
rung-00100,ask,off,0.0,g070,9,0,1,64.811
rung-00100,ask,on,1.0,g070,9,0,1,82.027
rung-00100,ask,off,0.0,g071,0,1,1,65.244
rung-00100,ask,on,1.0,g071,0,1,1,86.127
rung-00100,ask,off,0.0,g071,1,1,1,66.822
rung-00100,ask,on,1.0,g071,1,1,1,87.179
rung-00100,ask,off,0.0,g071,2,1,1,65.032
rung-00100,ask,on,1.0,g071,2,1,1,87.420
rung-00100,ask,off,0.0,g071,3,0,1,65.215
rung-00100,ask,on,1.0,g071,3,0,1,85.796
rung-00100,ask,off,0.0,g071,4,0,1,66.534
rung-00100,ask,on,1.0,g071,4,0,1,85.539
rung-00100,ask,off,0.0,g071,5,0,1,66.823
rung-00100,ask,on,1.0,g071,5,0,1,86.759
rung-00100,ask,off,0.0,g071,6,0,1,66.732
rung-00100,ask,on,1.0,g071,6,0,1,87.164
rung-00100,ask,off,0.0,g071,7,0,1,66.983
rung-00100,ask,on,1.0,g071,7,0,1,85.327
rung-00100,ask,off,0.0,g071,8,0,1,66.887
rung-00100,ask,on,1.0,g071,8,0,1,85.156
rung-00100,ask,off,0.0,g071,9,0,1,66.476
rung-00100,ask,on,1.0,g071,9,0,1,87.363
rung-00100,ask,off,0.0,g072,0,1,1,63.883
rung-00100,ask,on,1.0,g072,0,1,1,81.860
rung-00100,ask,off,0.0,g072,1,1,1,65.420
rung-00100,ask,on,1.0,g072,1,1,1,81.526
rung-00100,ask,off,0.0,g072,2,1,1,65.585
rung-00100,ask,on,1.0,g072,2,1,1,81.938
rung-00100,ask,off,0.0,g072,3,0,1,65.223
rung-00100,ask,on,1.0,g072,3,0,1,84.411
rung-00100,ask,off,0.0,g072,4,0,1,66.946
rung-00100,ask,on,1.0,g072,4,0,1,81.807
rung-00100,ask,off,0.0,g072,5,0,1,64.065
rung-00100,ask,on,1.0,g072,5,0,1,82.761
rung-00100,ask,off,0.0,g072,6,0,1,63.672
rung-00100,ask,on,1.0,g072,6,0,1,83.249
rung-00100,ask,off,0.0,g072,7,0,1,63.965
rung-00100,ask,on,1.0,g072,7,0,1,81.623
rung-00100,ask,off,0.0,g072,8,0,1,64.871
rung-00100,ask,on,1.0,g072,8,0,1,82.653
rung-00100,ask,off,0.0,g072,9,0,1,65.026
rung-00100,ask,on,1.0,g072,9,0,1,81.764
rung-00100,ask,off,0.0,g073,0,1,1,67.115
rung-00100,ask,on,1.0,g073,0,1,1,87.454
rung-00100,ask,off,0.0,g073,1,1,1,65.041
rung-00100,ask,on,1.0,g073,1,1,1,86.493
rung-00100,ask,off,0.0,g073,2,1,1,74.181
rung-00100,ask,on,1.0,g073,2,1,1,85.895
rung-00100,ask,off,0.0,g073,3,0,1,66.534
rung-00100,ask,on,1.0,g073,3,0,1,84.392
rung-00100,ask,off,0.0,g073,4,0,1,66.436
rung-00100,ask,on,1.0,g073,4,0,1,86.278
rung-00100,ask,off,0.0,g073,5,0,1,64.851
rung-00100,ask,on,1.0,g073,5,0,1,86.606
rung-00100,ask,off,0.0,g073,6,0,1,64.520
rung-00100,ask,on,1.0,g073,6,0,1,86.406
rung-00100,ask,off,0.0,g073,7,0,1,66.527
rung-00100,ask,on,1.0,g073,7,0,1,84.932
rung-00100,ask,off,0.0,g073,8,0,1,66.854
rung-00100,ask,on,1.0,g073,8,0,1,86.091
rung-00100,ask,off,0.0,g073,9,0,1,66.037
rung-00100,ask,on,1.0,g073,9,0,1,84.801
rung-00100,ask,off,0.0,g074,0,1,1,64.144
rung-00100,ask,on,1.0,g074,0,1,1,83.097
rung-00100,ask,off,0.0,g074,1,1,1,65.782
rung-00100,ask,on,1.0,g074,1,1,1,83.234
rung-00100,ask,off,0.0,g074,2,1,1,65.823
rung-00100,ask,on,1.0,g074,2,1,1,85.075
rung-00100,ask,off,0.0,g074,3,0,1,65.253
rung-00100,ask,on,1.0,g074,3,0,1,84.002
rung-00100,ask,off,0.0,g074,4,0,1,65.703
rung-00100,ask,on,1.0,g074,4,0,1,84.847
rung-00100,ask,off,0.0,g074,5,0,1,65.941
rung-00100,ask,on,1.0,g074,5,0,1,84.581
rung-00100,ask,off,0.0,g074,6,0,1,64.662
rung-00100,ask,on,1.0,g074,6,0,1,83.191
rung-00100,ask,off,0.0,g074,7,0,1,65.604
rung-00100,ask,on,1.0,g074,7,0,1,83.623
rung-00100,ask,off,0.0,g074,8,0,1,65.030
rung-00100,ask,on,1.0,g074,8,0,1,84.828
rung-00100,ask,off,0.0,g074,9,0,1,64.523
rung-00100,ask,on,1.0,g074,9,0,1,84.750
rung-00100,ask,off,0.0,g075,0,1,1,63.907
rung-00100,ask,on,1.0,g075,0,1,1,84.697
rung-00100,ask,off,0.0,g075,1,1,1,64.766
rung-00100,ask,on,1.0,g075,1,1,1,82.808
rung-00100,ask,off,0.0,g075,2,1,1,64.846
rung-00100,ask,on,1.0,g075,2,1,1,82.621
rung-00100,ask,off,0.0,g075,3,0,1,64.329
rung-00100,ask,on,1.0,g075,3,0,1,82.677
rung-00100,ask,off,0.0,g075,4,0,1,64.833
rung-00100,ask,on,1.0,g075,4,0,1,84.667
rung-00100,ask,off,0.0,g075,5,0,1,63.512
rung-00100,ask,on,1.0,g075,5,0,1,84.026
rung-00100,ask,off,0.0,g075,6,0,1,63.509
rung-00100,ask,on,1.0,g075,6,0,1,82.644
rung-00100,ask,off,0.0,g075,7,0,1,65.503
rung-00100,ask,on,1.0,g075,7,0,1,84.072
rung-00100,ask,off,0.0,g075,8,0,1,64.882
rung-00100,ask,on,1.0,g075,8,0,1,82.902
rung-00100,ask,off,0.0,g075,9,0,1,63.009
rung-00100,ask,on,1.0,g075,9,0,1,84.557
rung-00100,ask,off,0.0,g076,0,1,1,66.568
rung-00100,ask,on,1.0,g076,0,1,1,85.674
rung-00100,ask,off,0.0,g076,1,1,1,64.960
rung-00100,ask,on,1.0,g076,1,1,1,87.359
rung-00100,ask,off,0.0,g076,2,1,1,66.522
rung-00100,ask,on,1.0,g076,2,1,1,85.909
rung-00100,ask,off,0.0,g076,3,0,1,64.755
rung-00100,ask,on,1.0,g076,3,0,1,87.669
rung-00100,ask,off,0.0,g076,4,0,1,71.207
rung-00100,ask,on,1.0,g076,4,0,1,97.387
rung-00100,ask,off,0.0,g076,5,0,1,65.151
rung-00100,ask,on,1.0,g076,5,0,1,87.195
rung-00100,ask,off,0.0,g076,6,0,1,65.497
rung-00100,ask,on,1.0,g076,6,0,1,85.992
rung-00100,ask,off,0.0,g076,7,0,1,65.055
rung-00100,ask,on,1.0,g076,7,0,1,87.407
rung-00100,ask,off,0.0,g076,8,0,1,65.460
rung-00100,ask,on,1.0,g076,8,0,1,86.316
rung-00100,ask,off,0.0,g076,9,0,1,66.504
rung-00100,ask,on,1.0,g076,9,0,1,85.803
rung-00100,ask,off,0.0,g077,0,1,1,65.982
rung-00100,ask,on,1.0,g077,0,1,1,84.856
rung-00100,ask,off,0.0,g077,1,1,1,68.886
rung-00100,ask,on,1.0,g077,1,1,1,83.832
rung-00100,ask,off,0.0,g077,2,1,1,66.041
rung-00100,ask,on,1.0,g077,2,1,1,80.702
rung-00100,ask,off,0.0,g077,3,0,1,66.434
rung-00100,ask,on,1.0,g077,3,0,1,86.283
rung-00100,ask,off,0.0,g077,4,0,1,64.675
rung-00100,ask,on,1.0,g077,4,0,1,82.984
rung-00100,ask,off,0.0,g077,5,0,1,66.108
rung-00100,ask,on,1.0,g077,5,0,1,82.368
rung-00100,ask,off,0.0,g077,6,0,1,65.737
rung-00100,ask,on,1.0,g077,6,0,1,82.936
rung-00100,ask,off,0.0,g077,7,0,1,66.414
rung-00100,ask,on,1.0,g077,7,0,1,81.305
rung-00100,ask,off,0.0,g077,8,0,1,65.112
rung-00100,ask,on,1.0,g077,8,0,1,82.932
rung-00100,ask,off,0.0,g077,9,0,1,64.284
rung-00100,ask,on,1.0,g077,9,0,1,81.386
rung-00100,ask,off,0.0,g078,0,1,1,65.269
rung-00100,ask,on,1.0,g078,0,1,1,87.791
rung-00100,ask,off,0.0,g078,1,1,1,66.581
rung-00100,ask,on,1.0,g078,1,1,1,86.542
rung-00100,ask,off,0.0,g078,2,1,1,66.646
rung-00100,ask,on,1.0,g078,2,1,1,87.607
rung-00100,ask,off,0.0,g078,3,0,1,66.099
rung-00100,ask,on,1.0,g078,3,0,1,87.285
rung-00100,ask,off,0.0,g078,4,0,1,64.793
rung-00100,ask,on,1.0,g078,4,0,1,88.587
rung-00100,ask,off,0.0,g078,5,0,1,66.447
rung-00100,ask,on,1.0,g078,5,0,1,86.708
rung-00100,ask,off,0.0,g078,6,0,1,65.086
rung-00100,ask,on,1.0,g078,6,0,1,88.526
rung-00100,ask,off,0.0,g078,7,0,1,66.621
rung-00100,ask,on,1.0,g078,7,0,1,88.003
rung-00100,ask,off,0.0,g078,8,0,1,65.246
rung-00100,ask,on,1.0,g078,8,0,1,88.464
rung-00100,ask,off,0.0,g078,9,0,1,66.568
rung-00100,ask,on,1.0,g078,9,0,1,86.800
rung-00100,ask,off,0.0,g079,0,1,1,66.313
rung-00100,ask,on,1.0,g079,0,1,1,85.376
rung-00100,ask,off,0.0,g079,1,1,1,65.354
rung-00100,ask,on,1.0,g079,1,1,1,83.313
rung-00100,ask,off,0.0,g079,2,1,1,65.416
rung-00100,ask,on,1.0,g079,2,1,1,83.537
rung-00100,ask,off,0.0,g079,3,0,1,65.535
rung-00100,ask,on,1.0,g079,3,0,1,83.235
rung-00100,ask,off,0.0,g079,4,0,1,64.119
rung-00100,ask,on,1.0,g079,4,0,1,84.880
rung-00100,ask,off,0.0,g079,5,0,1,65.522
rung-00100,ask,on,1.0,g079,5,0,1,85.033
rung-00100,ask,off,0.0,g079,6,0,1,63.894
rung-00100,ask,on,1.0,g079,6,0,1,85.159
rung-00100,ask,off,0.0,g079,7,0,1,65.960
rung-00100,ask,on,1.0,g079,7,0,1,84.305
rung-00100,ask,off,0.0,g079,8,0,1,64.320
rung-00100,ask,on,1.0,g079,8,0,1,85.131
rung-00100,ask,off,0.0,g079,9,0,1,65.248
rung-00100,ask,on,1.0,g079,9,0,1,83.487
rung-00100,ask,off,0.0,g080,0,1,1,66.854
rung-00100,ask,on,1.0,g080,0,1,1,85.799
rung-00100,ask,off,0.0,g080,1,1,1,64.947
rung-00100,ask,on,1.0,g080,1,1,1,87.169
rung-00100,ask,off,0.0,g080,2,1,1,65.055
rung-00100,ask,on,1.0,g080,2,1,1,87.208
rung-00100,ask,off,0.0,g080,3,0,1,65.028
rung-00100,ask,on,1.0,g080,3,0,1,87.969
rung-00100,ask,off,0.0,g080,4,0,1,65.193
rung-00100,ask,on,1.0,g080,4,0,1,87.871
rung-00100,ask,off,0.0,g080,5,0,1,65.920
rung-00100,ask,on,1.0,g080,5,0,1,86.057
rung-00100,ask,off,0.0,g080,6,0,1,66.980
rung-00100,ask,on,1.0,g080,6,0,1,85.840
rung-00100,ask,off,0.0,g080,7,0,1,66.394
rung-00100,ask,on,1.0,g080,7,0,1,87.634
rung-00100,ask,off,0.0,g080,8,0,1,65.499
rung-00100,ask,on,1.0,g080,8,0,1,87.621
rung-00100,ask,off,0.0,g080,9,0,1,65.156
rung-00100,ask,on,1.0,g080,9,0,1,85.689
rung-00100,ask,off,0.0,g081,0,1,1,67.683
rung-00100,ask,on,1.0,g081,0,1,1,83.442
rung-00100,ask,off,0.0,g081,1,1,1,66.411
rung-00100,ask,on,1.0,g081,1,1,1,81.751
rung-00100,ask,off,0.0,g081,2,1,1,64.794
rung-00100,ask,on,1.0,g081,2,1,1,83.307
rung-00100,ask,off,0.0,g081,3,0,1,66.175
rung-00100,ask,on,1.0,g081,3,0,1,81.568
rung-00100,ask,off,0.0,g081,4,0,1,67.421
rung-00100,ask,on,1.0,g081,4,0,1,83.722
rung-00100,ask,off,0.0,g081,5,0,1,66.619
rung-00100,ask,on,1.0,g081,5,0,1,83.977
rung-00100,ask,off,0.0,g081,6,0,1,64.667
rung-00100,ask,on,1.0,g081,6,0,1,82.924
rung-00100,ask,off,0.0,g081,7,0,1,64.804
rung-00100,ask,on,1.0,g081,7,0,1,82.773
rung-00100,ask,off,0.0,g081,8,0,1,64.696
rung-00100,ask,on,1.0,g081,8,0,1,83.030
rung-00100,ask,off,0.0,g081,9,0,1,65.034
