run,arm,version,corpus,path,query_id,class,repeat,warmup,ms
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q002,rare,2,0,232.252
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,2,0,271.429
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,2,0,26.386
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q002,rare,3,0,209.363
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q002,rare,3,0,242.192
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,3,0,280.076
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,3,0,26.799
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q002,rare,4,0,217.436
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q002,rare,4,0,247.050
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,4,0,279.865
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,4,0,27.353
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q002,rare,5,0,214.019
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q002,rare,5,0,241.505
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,5,0,280.704
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,5,0,26.808
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q002,rare,6,0,212.801
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q002,rare,6,0,237.826
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,6,0,276.036
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q002,rare,6,0,27.359
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,0,1,218.111
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,0,1,240.151
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,0,1,276.826
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,0,1,26.697
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,1,1,215.176
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,1,1,240.225
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,1,1,276.791
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,1,1,26.932
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,2,0,211.785
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,2,0,237.093
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,2,0,278.826
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,2,0,27.267
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,3,0,216.673
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,3,0,240.765
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,3,0,275.925
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,3,0,26.570
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,4,0,215.471
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,4,0,240.887
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,4,0,276.004
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,4,0,26.720
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,5,0,215.678
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,5,0,238.944
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,5,0,280.149
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,5,0,26.702
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q003,rare,6,0,214.689
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q003,rare,6,0,237.778
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,6,0,276.161
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q003,rare,6,0,26.968
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,0,1,213.476
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,0,1,237.479
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,0,1,277.611
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,0,1,27.068
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,1,1,221.052
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,1,1,242.785
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,1,1,284.586
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,1,1,28.960
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,2,0,222.737
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,2,0,243.529
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,2,0,283.721
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,2,0,26.585
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,3,0,219.250
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,3,0,232.571
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,3,0,278.093
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,3,0,26.770
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,4,0,216.085
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,4,0,245.827
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,4,0,274.251
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,4,0,26.881
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,5,0,214.104
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,5,0,242.256
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,5,0,278.751
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,5,0,26.453
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q004,rare,6,0,218.134
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q004,rare,6,0,244.774
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,6,0,276.245
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q004,rare,6,0,26.965
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,0,1,212.029
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,0,1,236.264
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,0,1,284.820
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,0,1,27.214
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,1,1,213.956
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,1,1,232.020
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,1,1,270.743
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,1,1,26.064
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,2,0,210.791
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,2,0,231.738
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,2,0,270.956
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,2,0,26.381
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,3,0,215.416
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,3,0,233.110
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,3,0,270.636
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,3,0,26.123
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,4,0,207.527
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,4,0,233.280
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,4,0,269.296
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,4,0,25.942
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,5,0,207.855
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,5,0,233.042
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,5,0,269.953
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,5,0,26.554
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q005,rare,6,0,210.693
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q005,rare,6,0,229.742
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,6,0,271.825
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q005,rare,6,0,26.223
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,0,1,210.436
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,0,1,235.246
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,0,1,269.855
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,0,1,26.290
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,1,1,207.142
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,1,1,230.099
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,1,1,268.594
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,1,1,26.380
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,2,0,208.252
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,2,0,233.629
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,2,0,270.420
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,2,0,26.303
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,3,0,212.538
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,3,0,232.802
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,3,0,268.733
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,3,0,26.389
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,4,0,208.348
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,4,0,235.378
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,4,0,268.642
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,4,0,26.478
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,5,0,210.763
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,5,0,230.025
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,5,0,268.879
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,5,0,26.724
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q006,rare,6,0,210.820
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q006,rare,6,0,231.478
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,6,0,269.974
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q006,rare,6,0,26.244
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,0,1,209.808
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,0,1,231.250
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,0,1,271.618
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,0,1,26.582
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,1,1,206.646
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,1,1,234.078
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,1,1,269.019
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,1,1,26.655
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,2,0,209.128
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,2,0,232.665
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,2,0,271.385
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,2,0,26.231
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,3,0,207.270
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,3,0,228.726
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,3,0,268.557
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,3,0,26.832
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,4,0,209.883
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,4,0,233.166
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,4,0,269.636
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,4,0,25.995
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,5,0,205.680
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,5,0,230.018
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,5,0,269.343
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,5,0,26.460
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q007,rare,6,0,209.279
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q007,rare,6,0,231.121
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,6,0,270.028
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q007,rare,6,0,26.319
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,0,1,211.043
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,0,1,229.740
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,0,1,269.841
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,0,1,26.262
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,1,1,212.130
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,1,1,233.741
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,1,1,270.376
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,1,1,26.570
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,2,0,211.858
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,2,0,236.952
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,2,0,269.327
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,2,0,26.262
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,3,0,209.586
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,3,0,230.714
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,3,0,269.150
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,3,0,26.362
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,4,0,209.532
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,4,0,233.430
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,4,0,269.069
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,4,0,26.303
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,5,0,208.037
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,5,0,234.656
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,5,0,270.274
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,5,0,26.695
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q008,rare,6,0,208.281
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q008,rare,6,0,233.163
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,6,0,270.257
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q008,rare,6,0,26.331
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,0,1,207.502
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,0,1,234.526
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,0,1,270.156
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,0,1,26.510
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,1,1,210.752
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,1,1,232.733
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,1,1,266.613
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,1,1,26.486
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,2,0,208.548
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,2,0,233.843
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,2,0,270.217
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,2,0,26.456
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,3,0,209.403
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,3,0,230.876
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,3,0,269.490
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,3,0,26.329
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,4,0,210.577
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,4,0,234.165
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,4,0,269.098
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,4,0,25.928
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,5,0,206.361
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,5,0,232.063
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,5,0,270.902
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,5,0,26.300
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q009,rare,6,0,208.211
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q009,rare,6,0,233.109
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,6,0,270.334
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q009,rare,6,0,26.091
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q010,rare,0,1,211.755
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q010,rare,0,1,232.169
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,0,1,268.391
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,0,1,26.624
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q010,rare,1,1,207.144
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q010,rare,1,1,234.889
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,1,1,267.740
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,1,1,26.407
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q010,rare,2,0,211.684
2026-09-15-node-column,B,2.0.1,docs-01000,scan,q010,rare,2,0,229.546
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,2,0,272.144
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-01000,node,q010,rare,2,0,26.444
2026-09-15-node-column,A,1.0.0,docs-01000,scan,q010,rare,3,0,207.554
