run,arm,version,corpus,path,query_id,class,repeat,warmup,ms
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,0,1,25.637
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,1,1,51.707
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,1,1,78.667
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,1,1,63.392
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,1,1,25.429
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,2,0,51.493
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,2,0,77.932
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,2,0,61.934
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,2,0,26.300
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,3,0,51.824
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,3,0,76.705
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,3,0,62.057
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,3,0,25.924
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,4,0,52.689
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,4,0,77.407
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,4,0,61.516
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,4,0,25.741
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,5,0,51.916
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,5,0,77.090
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,5,0,62.194
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,5,0,25.907
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q002,rare,6,0,53.431
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q002,rare,6,0,78.377
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,6,0,62.537
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q002,rare,6,0,25.622
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,0,1,51.339
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,0,1,77.809
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,0,1,62.594
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,0,1,25.754
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,1,1,51.727
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,1,1,76.888
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,1,1,62.632
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,1,1,25.710
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,2,0,51.672
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,2,0,78.489
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,2,0,62.360
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,2,0,26.522
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,3,0,52.495
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,3,0,78.036
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,3,0,62.381
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,3,0,26.142
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,4,0,51.262
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,4,0,76.742
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,4,0,62.342
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,4,0,26.084
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,5,0,51.987
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,5,0,78.576
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,5,0,62.998
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,5,0,25.588
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q003,rare,6,0,52.574
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q003,rare,6,0,77.930
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,6,0,62.129
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q003,rare,6,0,26.188
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,0,1,51.814
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,0,1,77.094
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,0,1,62.935
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,0,1,25.876
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,1,1,52.454
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,1,1,77.164
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,1,1,62.569
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,1,1,25.689
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,2,0,52.195
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,2,0,78.079
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,2,0,62.518
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,2,0,25.777
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,3,0,51.682
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,3,0,78.422
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,3,0,63.043
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,3,0,26.131
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,4,0,51.849
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,4,0,78.640
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,4,0,63.588
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,4,0,26.259
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,5,0,52.267
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,5,0,78.870
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,5,0,62.725
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,5,0,26.204
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q004,rare,6,0,51.996
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q004,rare,6,0,76.817
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,6,0,64.175
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q004,rare,6,0,26.017
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,0,1,52.762
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,0,1,78.651
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,0,1,63.155
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,0,1,25.931
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,1,1,51.609
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,1,1,78.493
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,1,1,62.158
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,1,1,25.763
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,2,0,51.605
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,2,0,78.481
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,2,0,63.523
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,2,0,25.759
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,3,0,52.430
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,3,0,78.755
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,3,0,62.689
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,3,0,25.926
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,4,0,52.895
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,4,0,76.942
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,4,0,62.585
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,4,0,25.975
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,5,0,51.909
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,5,0,78.636
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,5,0,62.865
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,5,0,26.583
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q005,rare,6,0,51.168
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q005,rare,6,0,77.444
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,6,0,63.435
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q005,rare,6,0,25.705
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,0,1,52.321
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,0,1,78.133
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,0,1,63.778
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,0,1,26.123
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,1,1,52.327
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,1,1,77.735
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,1,1,62.701
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,1,1,26.111
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,2,0,51.846
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,2,0,78.909
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,2,0,62.478
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,2,0,26.129
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,3,0,52.331
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,3,0,78.821
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,3,0,62.832
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,3,0,25.619
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,4,0,52.231
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,4,0,77.566
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,4,0,62.688
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,4,0,26.401
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,5,0,52.890
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,5,0,78.093
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,5,0,62.715
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,5,0,25.660
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q006,rare,6,0,52.452
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q006,rare,6,0,78.801
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,6,0,62.700
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q006,rare,6,0,26.318
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,0,1,51.716
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,0,1,78.371
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,0,1,63.102
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,0,1,26.120
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,1,1,52.587
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,1,1,78.105
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,1,1,63.473
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,1,1,25.779
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,2,0,52.754
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,2,0,78.760
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,2,0,63.183
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,2,0,25.957
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,3,0,52.166
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,3,0,77.880
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,3,0,62.930
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,3,0,26.505
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,4,0,52.083
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,4,0,78.210
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,4,0,63.389
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,4,0,26.114
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,5,0,52.597
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,5,0,77.682
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,5,0,62.971
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,5,0,25.787
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q007,rare,6,0,52.079
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q007,rare,6,0,79.939
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,6,0,63.385
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q007,rare,6,0,26.549
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,0,1,52.457
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,0,1,78.906
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,0,1,63.229
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,0,1,26.344
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,1,1,52.235
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,1,1,77.530
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,1,1,63.288
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,1,1,26.575
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,2,0,52.768
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,2,0,78.587
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,2,0,63.299
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,2,0,26.399
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,3,0,51.573
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,3,0,78.526
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,3,0,63.568
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,3,0,27.777
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,4,0,66.524
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,4,0,78.603
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,4,0,63.955
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,4,0,25.964
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,5,0,51.796
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,5,0,78.475
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,5,0,63.267
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,5,0,26.126
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q008,rare,6,0,52.886
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q008,rare,6,0,76.987
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,6,0,63.381
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q008,rare,6,0,28.142
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,0,1,53.554
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,0,1,77.548
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,0,1,62.501
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,0,1,25.979
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,1,1,52.601
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,1,1,78.820
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,1,1,63.393
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,1,1,26.432
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,2,0,51.638
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,2,0,80.224
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,2,0,63.501
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,2,0,25.900
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,3,0,51.728
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,3,0,78.437
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,3,0,63.109
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,3,0,26.176
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,4,0,52.579
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,4,0,77.115
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,4,0,63.310
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,4,0,26.208
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,5,0,52.572
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,5,0,77.376
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,5,0,63.298
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,5,0,26.292
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q009,rare,6,0,51.831
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q009,rare,6,0,79.237
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,6,0,63.277
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q009,rare,6,0,26.618
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q010,rare,0,1,55.533
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q010,rare,0,1,79.902
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,0,1,65.942
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,0,1,26.887
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q010,rare,1,1,54.850
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q010,rare,1,1,81.106
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,1,1,66.947
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,1,1,27.794
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q010,rare,2,0,56.216
2026-09-15-node-column,B,2.0.1,docs-00100,scan,q010,rare,2,0,79.657
2026-09-15-node-column,B-node,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,2,0,64.136
2026-09-15-node-column,B-node-nograph,fux 2.0.1 (node 24.13.0) — the read plane,docs-00100,node,q010,rare,2,0,26.465
2026-09-15-node-column,A,1.0.0,docs-00100,scan,q010,rare,3,0,52.798
